COUNTRY	TIMESTAMP	TIME	TIMEZONE	CITY_NAME	LAT	LON	TEMP	FEELS_LIKE	TEMP_MIN	TEMP_MAX	PRESSURE	SEA_LEVEL	GRND_LEVEL	HUMIDITY	WIND_SPEED	WIND_DIRECTION	RAIN_1H	RAIN_3H	SNOW_1H	SNOW_3H	CLOUDS_ALL	WEATHER_ID	WEATHER_MAIN	WEATHER_DESCRIPTION	WEATHER_ICON
Australia	2020-08-22	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	15.830416667	14.487916667	14.566666667	17.008333333	1016.375			83.916666667	3.335416667	239.791666667	0.636				63.833333333	739.500000	Rain	scattered clouds	10n
Australia	2020-06-26	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	14.585833333	13.265833333	13.090833333	15.8375	1026.916666667			67.75	1.279166667	150.791666667					36.625	801.708333	Clouds	sky is clear	04d
Australia	2020-07-26	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	14.215	12.645416667	13	15.216666667	1011.791666667			64	1.321666667	130.5					73.583333333	803.208333	Clouds	scattered clouds	04n
Australia	2020-07-30	ACT	+09:30 UTC	Lithgow	52.586973	-2.12882	15.313333333	14.900416667	14.565	16.06625	1011.166666667			87.583333333	2.029166667	195.833333333					37.5	764.916667	Rain	scattered clouds	10n
Australia	2020-06-10	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	11.609583333	7.785	10.250416667	12.777083333	1026.916666667			61.333333333	3.6625	86.666666667					86.625	803.625000	Clouds	scattered clouds	04n
Australia	2020-08-03	ACT	+09:30 UTC	Blue Mountains	53.408371	-2.991573	15.972083333	9.675416667	14.66625	17.07375	1021.416666667			82.375	10.295833333	271.25	0.12				40	789.333333	Rain	scattered clouds	10n
Australia	2020-06-18	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	21.883333333	22.32875	20.816666667	23.105416667	1024.166666667			74.625	2.65	133.333333333					54.25	802.333333	Clouds	sky is clear	04n
Australia	2020-07-31	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	13.66125	12.875833333	12.829166667	14.858333333	1013.916666667			88.208333333	1.908333333	306.25	0.12				72.125	790.333333	Rain	scattered clouds	10d
Australia	2020-08-15	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	15.5675	14.2725	14.5425	16.444166667	1024.583333333			73.666666667	2.116666667	267.5					74.916666667	803.250000	Clouds	scattered clouds	04n
Australia	2020-08-18	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	19.121666667	18.718333333	17.679166667	20.526666667	1014.083333333			70.666666667	1.916666667	247.5					38.041666667	801.625000	Clouds	sky is clear	04n
Australia	2020-06-01	ACT	+09:30 UTC	Wagga Wagga	53.381129	-1.470085	11.8375	8.420416667	10.586666667	13.058333333	1018.041666667			94.625	5.429166667	178.75	0.93				67.541666667	790.291667	Rain	scattered clouds	10d
Australia	2020-07-08	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	14.303333333	12.339166667	12.791666667	15.7325	1021.416666667			71.208333333	2.478333333	142.833333333					23.541666667	801.250000	Clouds	sky is clear	04d
Australia	2020-08-09	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	12.880833333	11.934166667	11.566666667	14.491666667	1017.333333333			83.541666667	1.455416667	160.375	0.5271428571				78.291666667	714.666667	Rain	sky is clear	10n
Australia	2020-08-10	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	16.395416667	16.10375	15.145833333	17.820833333	1015.125			84.375	2.046666667	286.416666667	0.21				80.958333333	727.666667	Rain	scattered clouds	10n
Australia	2020-08-11	ACT	+09:30 UTC	Orange	53.800755	-1.549077	16.55625	14.599166667	15.48	17.635	1014.208333333			83.625	4.433333333	274.166666667					38.5	801.750000	Clouds	scattered clouds	04d
Australia	2020-08-29	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	17.98	16.621666667	16.873333333	18.979166667	1021.833333333			79.625	3.93375	207.333333333					59.25	781.541667	Drizzle	scattered clouds	09d
Australia	2020-06-25	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	13.93	11.569166667	12.457083333	15.325	1023.041666667			82.25	3.804166667	52.083333333					70.833333333	803.083333	Clouds	scattered clouds	04n
Australia	2020-07-17	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	20.044583333	19.097916667	18.13625	21.279166667	1013.916666667			74.25	3.716666667	230.416666667					48.916666667	802.083333	Clouds	sky is clear	04d
Australia	2020-07-30	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	13.770833333	12.745833333	12.6775	15.12875	1011.5			92	2.583333333	81.666666667					76.875	799.000000	MACT	scattered clouds	50d
Australia	2020-08-05	ACT	+09:30 UTC	Perth	51.430921	-0.09365	16.987083333	14.194583333	16.034583333	17.778333333	1018.375			69.791666667	4.5375	294.166666667	0.52875				88.416666667	702.541667	Rain	scattered clouds	10n
Australia	2020-07-17	ACT	+09:30 UTC	Albury	53.457595	-2.157838	18.849583333	18.80625	17.860833333	19.679166667	1014.625			72.166666667	1.575	194					52.458333333	802.375000	Clouds	sky is clear	04n
Australia	2020-08-01	ACT	+09:30 UTC	Albury	53.457595	-2.157838	14.785	14.46375	13.580833333	15.9	1018.916666667			82.708333333	1.24375	248.708333333	0.19				59.208333333	764.708333	Rain	scattered clouds	10d
Australia	2020-07-30	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	12.531666667	10.24125	11.075	14.174166667	1012.375			94.916666667	4.058333333	207.5	0.3316666667				100	652.000000	Rain	overcast clouds	10d
Australia	2020-07-12	ACT	+09:30 UTC	Blue Mountains	53.408371	-2.991573	20.94625	21.37625	19.13875	22.740833333	1030.333333333			84.083333333	3.429166667	236.666666667					37.458333333	801.750000	Clouds	sky is clear	04n
Australia	2020-07-08	ACT	+09:30 UTC	Blue Mountains	53.408371	-2.991573	16.130416667	14.304583333	14.50125	17.567083333	1021.291666667			86.291666667	4.325	302.083333333					46.375	802.083333	Clouds	scattered clouds	04n
Australia	2020-06-11	ACT	+09:30 UTC	Tamworth	51.752021	-1.257726	11.537083333	9.126666667	10.597916667	12.3075	1018.708333333			69.708333333	2.0875	105.416666667					48.125	802.166667	Clouds	scattered clouds	04n
Australia	2020-06-29	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	13.222083333	10.67625	12.21875	14.225	1010.583333333			83.75	3.9	114.166666667	0.2983333333				100	728.000000	Rain	overcast clouds	10d
Australia	2020-07-02	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	17.074166667	16.105416667	15.145	18.815	1013.583333333			69.666666667	2.046666667	177.291666667					86.125	803.666667	Clouds	scattered clouds	04n
Australia	2020-06-21	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	17.30625	14.603333333	16.265833333	18.2125	1019.625			65.75	4.070833333	260.416666667					59	802.500000	Clouds	sky is clear	04n
Australia	2020-06-04	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	12.697916667	8.44625	11.208333333	13.99375	1007.583333333			83.458333333	6.120833333	264.166666667	0.25				45.041666667	789.416667	Rain	scattered clouds	10d
Australia	2020-06-23	ACT	+09:30 UTC	Perth	51.430921	-0.09365	23.587916667	22.047916667	21.293333333	25.770833333	1017.541666667			42.833333333	2.129166667	246.25					42.458333333	801.833333	Clouds	sky is clear	04n
Australia	2020-06-29	ACT	+09:30 UTC	Perth	51.430921	-0.09365	18.93875	17.66	17.382916667	20.315416667	1007.75			68.083333333	2.925	200	0.45				58.333333333	681.250000	Thunderstorm	thunderstorm	50d
Australia	2020-08-10	ACT	+09:30 UTC	Perth	51.430921	-0.09365	18.6275	17.10875	17.356666667	19.683333333	1016			66.583333333	2.988333333	266.958333333					56.666666667	802.666667	Clouds	sky is clear	04n
Australia	2020-06-12	ACT	+09:30 UTC	Albury	53.457595	-2.157838	9.485416667	6.04375	8.154166667	10.845	1009.791666667			87	4.058333333	247.5	0.1933333333				44.416666667	764.166667	Rain	scattered clouds	10d
Australia	2020-08-06	ACT	+09:30 UTC	Lithgow	52.586973	-2.12882	14.307083333	12.245833333	13.448333333	15.19	1020.916666667			74.375	2.870833333	291.666666667					35.541666667	801.625000	Clouds	sky is clear	04n
Australia	2020-06-29	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	13.035	10.439166667	11.475	14.185833333	1010.5			83.75	3.9	114.166666667	0.2983333333				100	728.000000	Rain	overcast clouds	10d
Australia	2020-07-03	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	15.400833333	12.097083333	12.841666667	17.290833333	1011.5			52.083333333	3.241666667	210					83.125	803.541667	Clouds	scattered clouds	04n
Australia	2020-08-28	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	16.006666667	12.609166667	13.933333333	17.538333333	1013.791666667			73.875	5.463333333	212.208333333	0.2966666667				70.541666667	765.000000	Rain	sky is clear	10d
Australia	2020-06-04	ACT	+09:30 UTC	Blue Mountains	53.408371	-2.991573	13.727083333	6.9925	12.595833333	14.712083333	1008.958333333			81.041666667	9.883333333	253.333333333					53.541666667	778.750000	Rain	scattered clouds	09d
Australia	2020-06-25	ACT	+09:30 UTC	Blue Mountains	53.408371	-2.991573	15.537916667	13.847083333	14.420833333	16.58375	1022.5			83.25	3.5875	55.833333333	0.11				69.666666667	790.333333	Rain	scattered clouds	10n
Australia	2020-06-02	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	15.4925	13.082083333	14.806666667	16.25375	1011.875			82.916666667	4.566666667	232.083333333	0.35				70.375	752.250000	Rain	scattered clouds	10d
Australia	2020-06-04	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	13.109583333	10.172083333	12.029166667	14.039166667	1009			84.458333333	4.5125	261.25	0.17				54.875	764.583333	Rain	scattered clouds	10d
Australia	2020-06-19	ACT	+09:30 UTC	Tamworth	51.752021	-1.257726	23.661666667	22.649166667	22.710416667	24.6625	1016.458333333			64.75	4.304166667	153.75					24.208333333	792.750000	MACT	sky is clear	50n
Australia	2020-07-30	ACT	+09:30 UTC	Tamworth	51.752021	-1.257726	15.054166667	14.568333333	14.118333333	15.95	1011.333333333			86.875	1.954166667	207.083333333					44.125	778.625000	Rain	scattered clouds	09d
Australia	2020-08-05	ACT	+09:30 UTC	Tamworth	51.752021	-1.257726	16.334583333	13.654583333	15.535416667	17.102083333	1018.708333333			73.5	4.4125	282.083333333					54.125	735.666667	Rain	scattered clouds	10n
Australia	2020-06-04	ACT	+09:30 UTC	Wagga Wagga	53.381129	-1.470085	12.373333333	8.8475	11	13.739166667	1008.583333333			87.625	5.241666667	252.083333333	0.18				49.541666667	777.041667	Rain	scattered clouds	10d
Australia	2020-06-09	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	15.507083333	13.45625	13.79375	17.407916667	1030.75			67.666666667	2.829166667	252.916666667	0.24				50.708333333	764.166667	Rain	sky is clear	10n
Australia	2020-07-17	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	19.996666667	19.887916667	18.32875	21.897083333	1013.25			71.375	2.23	220.75					46.75	802.041667	Clouds	sky is clear	04n
Australia	2020-08-23	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	14.442916667	11.863333333	13.339583333	15.67	1014.125			66.708333333	3.15	223.333333333					76.958333333	803.166667	Clouds	sky is clear	04n
Australia	2020-07-14	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	17.741666667	17.433333333	16.341666667	19.399583333	1016.583333333			74.291666667	1.8825	229.541666667	0.1233333333				87.708333333	765.833333	Rain	scattered clouds	10n
Australia	2020-06-22	ACT	+09:30 UTC	Orange	53.800755	-1.549077	18.998333333	17.168333333	17.915833333	20.149583333	1019.916666667			71.958333333	4.266666667	243.75					34.666666667	801.666667	Clouds	sky is clear	04n
Australia	2020-08-31	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	20.369230769	20.139615385	19.315769231	21.37	1010.615384615			78.5	3.238461538	145.461538462					46.192307692	673.346154	Thunderstorm	thunderstorm with rain	50n
Australia	2020-06-01	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	11.587916667	9.312916667	10.4875	12.9375	1017.666666667			92.791666667	3.579166667	174.583333333					73.75	758.625000	Fog	scattered clouds	50d
Australia	2020-07-22	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	15.26875	13.914583333	14.045	16.250416667	1016.5			76.291666667	2.406666667	155.125	0.2875				75.416666667	752.416667	Rain	scattered clouds	10n
Australia	2020-07-31	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	13.33125	10.798333333	12.37125	14.679166667	1013.875			78.916666667	3.558333333	306.666666667					73.791666667	803.208333	Clouds	scattered clouds	04n
Australia	2020-07-28	ACT	+09:30 UTC	Perth	51.430921	-0.09365	19.082083333	17.8725	18.0575	20.153333333	1008.083333333			80.375	4.191666667	154.583333333	0.8971428571				51.958333333	685.208333	Rain	sky is clear	50d
Australia	2020-08-23	ACT	+09:30 UTC	Perth	51.430921	-0.09365	16.260416667	13.662916667	15.056666667	17.320833333	1018.375			62.583333333	3.225	304.583333333					73.916666667	803.083333	Clouds	scattered clouds	04n
Australia	2020-06-27	ACT	+09:30 UTC	Albury	53.457595	-2.157838	15.45	13.655833333	14.500833333	16.39625	1023.625			68	2.173333333	230.708333333					22	800.875000	Clouds	sky is clear	04n
Australia	2020-07-13	ACT	+09:30 UTC	Albury	53.457595	-2.157838	18.48125	17.954583333	17.511666667	19.295833333	1025.708333333			73.416666667	2.1875	257.666666667					81.791666667	803.458333	Clouds	scattered clouds	04n
Australia	2020-07-14	ACT	+09:30 UTC	Lithgow	52.586973	-2.12882	21.977916667	21.485833333	20.376666667	23.35	1018			67.291666667	3.002916667	240.25					40.958333333	801.833333	Clouds	sky is clear	04n
Australia	2020-08-27	ACT	+09:30 UTC	Lithgow	52.586973	-2.12882	15.591666667	14.35375	14.985833333	16.267916667	1016.333333333			80.791666667	2.758333333	218.333333333					48.791666667	802.166667	Clouds	scattered clouds	04n
Australia	2020-08-16	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	17.666666667	17.37875	15.6875	19.055833333	1021.708333333			76.208333333	1.879166667	224.583333333					80.5	803.416667	Clouds	scattered clouds	04n
Australia	2020-06-13	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	9.6325	6.08375	7.575	11.424583333	1001.375			80.666666667	3.9125	267.083333333	0.2344444444				94.208333333	689.875000	Rain	scattered clouds	10d
Australia	2020-06-10	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	13.000416667	10.25875	12.0275	14.0275	1025.416666667			72.166666667	3.3	114.583333333	0.11				68.583333333	790.250000	Rain	scattered clouds	10d
Australia	2020-08-19	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	15.851666667	14.14375	14.872083333	16.7725	1015.375			74.083333333	2.908333333	290.833333333	1.053333333				65.208333333	764.833333	Rain	scattered clouds	10n
Australia	2020-08-05	ACT	+09:30 UTC	Wagga Wagga	53.381129	-1.470085	14.476666667	12.290416667	13.13875	15.717916667	1018.125			80.958333333	3.583333333	272.083333333					57.166666667	802.625000	Clouds	scattered clouds	04n
Australia	2020-07-22	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	13.897083333	11.549166667	12.766666667	15.079583333	1016.875			72.916666667	3.083333333	189.583333333					77.708333333	803.333333	Clouds	scattered clouds	04n
Australia	2020-06-28	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	17.812307692	15.638846154	16.804230769	18.88	1015.884615385			73.115384615	4.057307692	99	0.61				44.115384615	665.576923	Thunderstorm	thunderstorm with heavy rain	11n
Australia	2020-07-24	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	15.079166667	12.99375	14.062083333	16.194583333	1002.791666667			92.708333333	4.7375	74.583333333					77.291666667	615.375000	Rain	overcast clouds	50n
Australia	2020-08-03	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	17.010833333	13.945416667	16.332083333	17.747916667	1021.666666667			69.916666667	4.908333333	267.5	0.32				51.25	744.750000	Rain	scattered clouds	10n
Australia	2020-06-13	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	9.337083333	4.292916667	7.834583333	10.529166667	1003.666666667			89.5	6.495833333	273.333333333					44.125	760.041667	Drizzle	sky is clear	09d
Australia	2020-06-14	ACT	+09:30 UTC	Perth	51.430921	-0.09365	14.256666667	10.665833333	12.925833333	15.43625	1010.25			59.5	3.815	245.041666667					56.5	802.541667	Clouds	sky is clear	04n
Australia	2020-06-19	ACT	+09:30 UTC	Perth	51.430921	-0.09365	24.590833333	23.169583333	22.420833333	26.329166667	1017			49.875	3.19875	150.625					18.875	801.000000	Clouds	sky is clear	04d
Australia	2020-08-13	ACT	+09:30 UTC	Albury	53.457595	-2.157838	12.99625	11.165416667	11.716666667	14.211666667	1013.125			88.666666667	3.175	209.583333333	0.87				68.291666667	689.333333	Rain	scattered clouds	10d
Australia	2020-07-21	ACT	+09:30 UTC	Albury	53.457595	-2.157838	13.850833333	11.412916667	12.879583333	14.877083333	1021.5			80.791666667	3.804166667	286.25	0.135				77.083333333	777.875000	Rain	scattered clouds	10d
Australia	2020-07-29	ACT	+09:30 UTC	Lithgow	52.586973	-2.12882	16.525833333	14.8975	16.000416667	17.051666667	1009.166666667			80.375	3.695833333	193.333333333					60.666666667	802.666667	Clouds	scattered clouds	04n
Australia	2020-08-14	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	13.915416667	11.552083333	12.72	15.10875	1017.916666667			77.833333333	3.47	181.083333333	0.2033333333				63.541666667	727.041667	Rain	scattered clouds	10d
Australia	2020-08-25	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	11.314583333	8.01625	8.920833333	13.180416667	999.541666667			66.791666667	3.1625	262.5	0.42				48.458333333	776.833333	Rain	sky is clear	10d
Australia	2020-06-01	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	12.135	10.42875	11.36125	13.262916667	1018.791666667			92.791666667	2.975	165.416666667	0.982				73.5	739.875000	Rain	scattered clouds	10d
Australia	2020-07-26	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	14.24375	13.61	13.12625	15.259166667	1011.833333333			84.291666667	1.63	110.583333333					83.375	803.375000	Clouds	scattered clouds	04n
Australia	2020-08-25	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	12.36125	10.09875	11.12625	13.470416667	1002.333333333			80.166666667	2.895833333	261.666666667	0.49				29.708333333	776.166667	Rain	sky is clear	10d
Australia	2020-06-22	ACT	+09:30 UTC	Tamworth	51.752021	-1.257726	19.83625	19.057916667	19.183333333	20.48125	1021.791666667			64.916666667	2.08875	233.708333333					37.958333333	793.375000	MACT	sky is clear	50n
Australia	2020-08-03	ACT	+09:30 UTC	Tamworth	51.752021	-1.257726	17.20375	14.402083333	16.456666667	17.917916667	1022.25			64.791666667	4.0375	259.166666667					43.375	789.541667	Rain	scattered clouds	10n
Australia	2020-06-11	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	11.11625	8.677916667	9.975	12.305833333	1018.833333333			66.666666667	1.88125	215.875	0.52				80.791666667	790.750000	Rain	scattered clouds	10n
Australia	2020-07-29	ACT	+09:30 UTC	Orange	53.800755	-1.549077	15.8275	15.615833333	14.6125	17.370416667	1009.25			90.708333333	2.202083333	78.666666667					70.416666667	694.250000	MACT	mACT	50n
Australia	2020-06-01	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	13.152	11.3288	12.526	13.992	1019.04			99.28	4.004	192.4					75.12	703.680000	Rain	overcast clouds	50d
Australia	2020-07-16	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	16.325	13.933333333	15.340416667	17.428333333	1017.791666667			66.416666667	3.308333333	306.666666667					31.666666667	801.291667	Clouds	sky is clear	04d
Australia	2020-08-16	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	18.196666667	18.15875	17.225	19.07	1022.583333333			77.25	1.782916667	158.291666667					61.666666667	786.416667	MACT	scattered clouds	50n
Australia	2020-08-27	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	15.49875	13.6325	14.931666667	16.140833333	1016.375			78.458333333	3.3875	214.583333333					63.708333333	802.791667	Clouds	scattered clouds	04n
Australia	2020-06-17	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	18.635	17.305	17.152916667	19.809583333	1023.625			88.166666667	5.104166667	252.083333333					66.041666667	769.250000	Rain	scattered clouds	10d
Australia	2020-07-02	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	17.96625	17.265833333	16.379583333	19.429166667	1014.083333333			80.166666667	2.970833333	189.166666667	0.14				66.583333333	777.583333	Rain	scattered clouds	10d
Australia	2020-07-23	ACT	+09:30 UTC	Newcastle	54.978252	-1.61778	12.9025	11.057083333	11.479166667	14.525833333	1011			71.791666667	1.95	157.416666667					91.833333333	803.791667	Clouds	overcast clouds	04n
Australia	2020-06-15	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	14.067916667	11.243333333	13.19875	14.961666667	1010.541666667			79.208333333	4.216666667	200.833333333	0.59				59	752.083333	Rain	sky is clear	10d
Australia	2020-08-12	ACT	+09:30 UTC	Sydney	52.954783	-1.158109	15.004166667	14.18125	13.927083333	16.11375	1014.75			82.958333333	2.125	295	0.5381818182				65.083333333	664.041667	Rain	scattered clouds	10n
Australia	2020-06-20	ACT	+09:30 UTC	Tamworth	51.752021	-1.257726	20.377083333	19.5175	19.73375	21.0875	1015.875			66.75	2.8125	301.666666667					61.875	787.375000	MACT	scattered clouds	50n
Australia	2020-07-03	ACT	+09:30 UTC	Tamworth	51.752021	-1.257726	16.069166667	14.200833333	15.302916667	16.870833333	1015.208333333			77.5	3.508333333	207.083333333					56.041666667	802.458333	Clouds	scattered clouds	04n
Australia	2020-06-02	ACT	+09:30 UTC	Wagga Wagga	53.381129	-1.470085	14.569166667	12.062083333	13.420833333	15.794583333	1011.041666667			88.791666667	4.779166667	225					68.041666667	803.000000	Clouds	scattered clouds	04n
Australia	2020-08-14	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	14.113333333	11.749583333	13.18125	15.150416667	1017.791666667			77.041666667	3.494166667	180.25	0.2033333333				65.916666667	727.125000	Rain	scattered clouds	10d
Australia	2020-06-20	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	20.129166667	17.949166667	19.221666667	20.929583333	1015.916666667			60.041666667	3.85	280.833333333					56.416666667	802.500000	Clouds	scattered clouds	04n
Australia	2020-08-10	ACT	+09:30 UTC	Dubbo	52.486243	-1.890401	17.724166667	16.089583333	16.69	18.995833333	1016.666666667			76.291666667	3.832083333	301.625					63.791666667	802.625000	Clouds	sky is clear	04n
Australia	2020-06-11	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	10.69625	8.475833333	9.25375	11.980833333	1018.833333333			72.958333333	1.840833333	96.25	0.21				64.625	790.125000	Rain	scattered clouds	10d
Australia	2020-06-23	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	19.07875	17.870416667	17.839166667	20.395	1017.375			66.625	2.7875	263.75					25.166666667	801.250000	Clouds	sky is clear	04d
Australia	2020-08-18	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	17.97375	16.878333333	16.456666667	19.2375	1014.125			78.083333333	3.275	195.833333333					34.166666667	789.958333	MACT	sky is clear	50d
Australia	2020-07-19	ACT	+09:30 UTC	Albury	53.457595	-2.157838	13.822916667	10.106666667	12.632916667	14.707916667	1013.041666667			75.166666667	5.129166667	232.916666667	0.188				55	739.375000	Rain	scattered clouds	10n
Australia	2020-08-24	ACT	+09:30 UTC	Albury	53.457595	-2.157838	14.047916667	10.294166667	12.780833333	15.195416667	1002.958333333			80.041666667	5.616666667	213.333333333	0.115				62.291666667	764.791667	Rain	scattered clouds	10n
Australia	2020-06-27	ACT	+09:30 UTC	Lithgow	52.586973	-2.12882	17.028333333	16.322083333	15.9	18.092083333	1023.083333333			75	1.934166667	158.458333333					18.5	779.958333	MACT	sky is clear	50n
Australia	2020-07-25	ACT	+09:30 UTC	Lithgow	52.586973	-2.12882	13.224583333	11.190416667	12.633333333	13.890833333	1005.666666667			86.25	3.327083333	143.916666667					65.625	681.375000	Rain	scattered clouds	10n
Australia	2020-06-12	ACT	+09:30 UTC	Lithgow	52.586973	-2.12882	11.08375	7.96625	10.097916667	12.194583333	1010.125			78.708333333	3.575	270.416666667					34.5	794.083333	MACT	scattered clouds	50d
Australia	2020-06-22	ACT	+09:30 UTC	Blue Mountains	53.408371	-2.991573	18.419166667	16.775	16.752916667	19.869166667	1020.583333333			74.875	4.1125	218.75					38.916666667	801.916667	Clouds	sky is clear	04n
Australia	2020-07-18	ACT	+09:30 UTC	Blue Mountains	53.408371	-2.991573	16.332083333	11.51875	14.742916667	17.786666667	1006.375			75.958333333	7.8	233.75	0.67				46.083333333	776.666667	Rain	sky is clear	10d
Australia	2020-08-19	ACT	+09:30 UTC	Blue Mountains	53.408371	-2.991573	15.860416667	11.754583333	14.248333333	17.043333333	1017.583333333			78.5	6.776666667	302.375					42.958333333	802.083333	Clouds	scattered clouds	04n
Australia	2020-07-16	ACT	+09:30 UTC	Wagga Wagga	53.381129	-1.470085	15.702916667	13.985833333	14.313333333	17.129583333	1017.583333333			75.958333333	3.04	299.708333333					46.875	802.083333	Clouds	sky is clear	04n
Australia	2020-08-12	ACT	+09:30 UTC	Wagga Wagga	53.381129	-1.470085	14.487916667	13.253333333	12.966666667	15.906666667	1015.166666667			86.875	2.766666667	296.666666667	0.3666666667				58.916666667	764.750000	Rain	scattered clouds	10d
Australia	2020-08-16	ACT	+09:30 UTC	Wagga Wagga	53.381129	-1.470085	17.871666667	18.185	16.585416667	19.004166667	1022.583333333			85.75	2.064166667	234.083333333					68.625	802.958333	Clouds	scattered clouds	04n
Australia	2020-08-31	ACT	+09:30 UTC	Wagga Wagga	53.381129	-1.470085	19.125833333	18.284166667	16.94125	21.3575	1011.333333333			74.958333333	3.095833333	143.75	0.6733333333				83.916666667	765.500000	Rain	scattered clouds	10n
Australia	2020-07-20	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	15.522916667	12.017083333	14.395	16.91125	1015.541666667			64.041666667	4.508333333	285.416666667	0.12				37.416666667	789.166667	Rain	sky is clear	10d
Australia	2020-07-28	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	12.35375	9.69625	11.3125	13.465833333	1012.291666667			86.583333333	3.934583333	77.291666667	0.9483333333				97.208333333	576.208333	Rain	overcast clouds	10n
Australia	2020-08-06	ACT	+09:30 UTC	Grafton	54.906869	-1.383801	13.366666667	10.73625	12.232916667	14.86125	1018.833333333			69.541666667	3.007083333	226.5	0.20875				50.291666667	701.458333	Rain	scattered clouds	10n
Australia	2020-08-17	ACT	+09:30 UTC	Orange	53.800755	-1.549077	19.209166667	18.361666667	18.337916667	20.089583333	1018.125			72	2.7125	147.083333333					30	797.416667	MACT	sky is clear	50d
Australia	2020-08-26	ACT	+09:30 UTC	Orange	53.800755	-1.549077	12.569583333	8.568333333	11.36875	13.483333333	1009.875			85.625	5.8625	252.916666667	0.14				44.666666667	729.791667	Rain	scattered clouds	10d
Australia	2020-06-06	ACT	+09:30 UTC	Gosford	53.795984	-1.759398	10.15875	6.849166667	9.055416667	11.766666667	1026.416666667			74.125	3.316666667	57.083333333					51.458333333	802.291667	Clouds	sky is clear	04n
Australia	2020-06-30	ACT	+09:30 UTC	Perth	51.430921	-0.09365	16.02375	14.06375	15.022083333	16.954166667	1007			82	4.0875	234.166666667					48.541666667	665.166667	Rain	shower rain	10n
Australia	2020-08-18	ACT	+09:30 UTC	Albury	53.457595	-2.157838	17.40875	16.57	16.312916667	18.478333333	1014.666666667			76.083333333	2.425833333	222.416666667					45.583333333	795.333333	Haze	sky is clear	50d
